552	1402
553	1403
554	1404
555	1405
556	1406
557	1407
558	1408
559	1409
560	1410
561	1411
562	1412
563	1413
564	1414
565	1403
566	1415
567	1416
568	1417
569	1418
570	1419
571	1420
572	1421
573	1422
574	1423
575	1424
576	1425
577	1426
578	1427
579	1428
580	1429
581	1430
582	1431
583	1432
584	1433
585	1434
586	1435
587	1436
588	1437
589	1438
590	1439
591	1440
592	1441
593	1442
594	1443
595	1444
596	1445
597	1446
598	1447
599	1448
600	1449
601	1450
602	1451
603	1452
604	1453
605	1454
606	1455
607	1456
608	1457
609	1458
610	1459
611	1460
612	1461
613	1462
614	1463
615	1464
616	1465
617	1466
618	1467
619	1468
620	1469
621	1470
622	1471
623	1472
624	1473
625	1474
626	1475
627	1476
628	1477
629	1478
630	1479
631	1480
632	1481
633	1482
634	1483
635	1484
636	1485
637	1486
638	1487
639	1488
640	1489
641	1490
642	1491
643	1492
644	1493
645	1494
646	1495
647	1496
648	1497
649	1498
650	1499
651	1500
652	1501
653	1502
654	1503
655	1504
656	1505
657	1291
658	1506
659	1291
660	1507
661	1505
662	1508
663	1509
664	1510
665	1511
666	1512
667	1513
668	1514
669	1515
670	1516
671	1517
672	1518
673	1506
674	1519
675	1520
676	1521
677	1522
678	1523
679	1524
680	1525
681	1526
682	1527
683	1528
684	1529
685	1530
686	1531
687	1532
688	1533
689	1534
690	1535
691	1536
692	1537
693	1538
694	1539
695	1540
696	1541
697	1542
698	1543
699	1544
700	1545
701	1546
702	1547
703	1548
704	1544
705	1549
706	1550
707	1551
708	1552
709	1553
710	1554
711	1555
712	1556
713	1557
714	1558
715	1559
716	1560
717	1561
718	1562
719	1563
720	1564
721	1565
722	1566
723	1567
724	1568
725	1569
726	1570
727	1571
728	1572
729	1573
730	1574
731	1575
732	1576
733	1577
734	1578
735	1579
736	1580
737	1581
738	1582
739	1583
740	1584
741	1585
742	1586
743	1587
744	1588
745	1589
746	1590
747	1591
748	1592
749	1593
750	1594
751	1595
752	865
753	866
754	867
755	868
756	869
757	870
758	1596
759	872
760	873
761	1597
762	875
763	876
764	1598
765	878
766	879
767	880
768	881
769	882
770	883
771	1599
772	885
773	886
774	887
775	888
776	889
777	890
778	891
779	1600
780	1601
781	1602
782	895
783	896
784	897
785	898
786	899
787	1603
788	901
789	902
790	903
791	1604
792	905
793	1605
794	907
795	908
796	909
797	910
798	1606
799	1607
800	1608
801	914
802	915
803	916
804	917
805	1609
806	919
807	1610
808	1611
809	1612
810	923
811	1613
812	1614
813	1615
814	1616
815	1617
816	929
817	930
818	1512
819	1506
820	1618
821	1619
822	935
823	1620
824	937
825	1621
826	1622
827	1623
828	1280
829	1624
830	943
831	944
832	1625
833	1626
834	1627
835	948
836	1628
837	950
838	1629
839	952
840	1630
841	1630
842	954
843	1631
844	956
845	957
846	958
847	959
848	1632
849	961
850	1633
851	963
852	1634
853	965
854	966
855	967
856	968
857	969
858	970
859	1635
860	972
861	973
862	974
863	954
