1081	1673
1082	1673
1083	1673
1084	1673
1085	1673
1086	1673
1087	1673
1088	1673
1089	1673
1090	1673
1091	1673
1092	1673
1093	1673
1094	1673
1095	1673
1096	1673
1097	1673
1098	1673
1099	1673
1100	1673
1101	1673
1102	1673
1103	1673
1104	1673
1105	1673
1106	1673
1107	1673
1108	1673
1109	1673
1110	1673
1111	1673
1112	1673
1113	1673
1114	1673
1115	1673
1116	1673
1117	1673
1118	1673
1119	1673
1120	1673
1121	1673
1122	1673
1123	1673
1124	1673
1125	1673
1126	1673
1127	1673
1128	1673
1129	1673
1130	1673
1131	1673
1132	1673
1133	1673
1134	1673
1135	1673
1136	1673
1137	1673
1138	1673
1139	1673
1140	1673
1141	1673
1142	1673
1143	1673
1144	1673
1145	1673
1146	1673
1147	1673
1148	1673
1149	1673
1150	1673
1151	1673
1152	1673
1153	1673
1154	1673
1155	1673
1156	1673
1157	1673
1158	1673
1159	1673
1160	1673
1161	1673
1162	1673
1163	1673
1164	1673
1165	1673
1166	1673
1167	1673
1168	1673
1169	1673
1170	1673
1171	1673
1172	1673
1173	1673
1174	1673
1175	1673
1176	1673
1177	1673
1178	1673
1179	1673
1180	1673
1181	1673
1182	1673
1183	1673
1184	1673
1185	1673
1186	1673
1187	1673
1188	1673
1189	1673
1190	1673
1191	1673
1192	1673
1193	1673
1194	1673
1195	1673
1196	1673
1197	1673
1198	1673
1199	1673
1200	1673
1201	1673
1202	1673
1203	1673
1204	1673
1205	1673
1206	1673
1207	1673
1208	1673
1209	1673
1210	1673
1211	1673
1212	1673
1213	1673
1214	1673
1215	1673
1216	1673
1217	1673
1218	1673
1219	1673
1220	1673
1221	1673
1222	1673
1223	1673
1224	1673
1225	1673
1226	1673
1227	1673
1228	1673
1229	1673
1230	1673
1231	1673
1232	1673
1233	1673
1234	1673
1235	1673
1236	1673
1237	1673
1238	1656
1239	1656
1240	1656
1241	1656
1242	1656
1243	1656
1244	1656
1245	1656
1246	1656
1247	1656
1248	1656
1249	1656
1250	1656
1251	1656
1252	1656
1253	1656
1254	1656
1255	1656
1256	1656
1257	1656
1258	1656
1259	1656
1260	1656
1261	1656
1262	1656
1263	1656
1264	1656
1265	1656
1266	1656
1267	1656
1268	1656
1269	1656
1270	1656
1271	1656
1272	1656
1273	1656
1274	1656
1275	1656
1276	1656
1277	1656
1278	1656
1279	1656
1280	1656
1281	1684
1282	1684
1283	1684
1284	1684
1285	1684
1286	1684
1287	1684
1288	1684
1289	1684
1290	1684
1291	1684
1292	1684
1293	1684
1294	1684
1295	1684
1296	1684
1297	1684
1298	1684
1299	1684
1300	1684
1301	1684
1302	1684
1303	1684
1304	1654
1305	1654
1306	1654
1307	1654
1308	1654
1309	1654
1310	1654
1311	1654
1312	1654
1313	1654
1314	1654
1315	1654
1316	1654
1317	1654
1318	1654
1319	1654
1320	1654
1321	1654
1322	1654
1323	1654
1324	1654
1325	1654
1326	1654
1327	1654
1328	1654
1329	1654
1330	1654
1331	1654
1332	1654
1333	1654
1334	1654
1335	1654
1336	1654
1337	1654
1338	1654
1339	1654
1340	1654
1341	1654
1342	1654
1343	1654
1344	1654
1345	1654
1346	1654
1347	1654
1348	1654
1349	1654
1350	1654
1351	1654
1352	1654
1353	1654
1354	1654
1355	1654
1356	1654
1357	1654
1358	1654
1359	1654
1360	1654
1361	1654
1362	1654
1363	1654
1364	1654
1365	1654
1366	1654
1367	1654
1368	1654
1369	1654
1370	1654
1371	1654
1372	1654
1373	1654
1374	1654
1375	1654
1376	1654
1377	1654
1378	1654
1379	1654
1380	1654
1381	1654
1382	1654
1383	1636
1384	1636
1385	1669
1386	1651
1387	1682
1388	1663
1389	1661
1390	1668
1391	1651
1392	1661
1393	1680
1394	1657
1395	1651
1396	1675
1397	1647
1398	1638
1399	1645
1400	1638
1401	1645
1402	1636
1403	1675
1404	1659
1405	1675
1406	1675
1407	1682
1408	1657
1409	1657
1410	1636
1411	1652
1412	1658
1413	1675
1414	1665
1415	1675
1416	1676
1417	1644
1418	1641
1419	1675
1420	1669
1421	1655
1422	1675
1423	1646
1424	1672
1425	1682
1426	1675
1427	1675
1428	1671
1429	1682
1430	1639
1431	1675
1432	1661
1433	1681
1434	1675
1435	1640
1436	1663
1437	1682
1438	1671
1439	1661
1440	1660
1441	1651
1442	1661
1443	1665
1444	1675
1445	1648
1446	1675
1447	1670
1448	1663
1449	1662
1450	1678
1451	1678
1452	1678
1453	1678
1454	1678
1455	1678
1456	1678
1457	1678
1458	1678
1459	1678
1460	1642
1461	1678
1462	1678
1463	1678
1464	1642
1465	1642
1466	1678
1467	1678
1468	1678
1469	1678
1470	1678
1471	1678
1472	1650
1473	1678
1474	1678
1475	1678
1476	1678
1477	1678
1478	1650
1479	1678
1480	1678
1481	1678
1482	1678
1483	1678
1484	1650
1485	1650
1486	1678
1487	1678
1488	1678
1489	1678
1490	1642
1491	1678
1492	1678
1493	1678
1494	1678
1495	1642
1496	1678
1497	1678
1498	1678
1499	1678
1500	1678
1501	1678
1502	1678
1503	1678
1504	1684
1505	1684
1506	1684
1507	1684
1508	1684
1509	1684
1510	1684
1511	1684
1512	1684
1513	1684
1514	1684
1515	1684
1516	1684
1517	1684
1518	1684
1519	1656
1520	1656
1521	1656
1522	1656
1523	1656
1524	1656
1525	1656
1526	1656
1527	1656
1528	1656
1529	1667
1530	1667
1531	1656
1532	1656
1533	1656
1534	1656
1535	1656
1536	1656
1537	1683
1538	1656
1539	1656
1540	1666
1541	1677
1542	1656
1543	1656
1544	1643
1545	1656
1546	1677
1547	1656
1548	1656
1544	1656
1549	1656
1550	1656
1551	1656
1552	1656
1553	1643
1554	1656
1555	1656
1556	1656
1557	1656
1558	1656
1559	1683
1560	1656
1561	1656
1562	1653
1563	1654
1564	1654
1565	1654
1566	1654
1567	1654
1568	1654
1569	1654
1570	1654
1571	1654
1572	1654
1573	1654
1574	1654
1575	1654
1576	1654
1577	1654
1578	1654
1579	1654
1580	1654
1581	1654
1582	1654
1583	1654
1584	1654
1585	1654
1586	1654
1587	1654
1588	1654
1589	1654
1590	1654
1591	1654
1592	1654
1593	1654
1594	1654
1595	1663
1596	1638
873	1651
1597	1649
875	1638
1598	1663
879	1638
881	1681
882	1665
1599	1638
886	1661
887	1678
888	1678
889	1678
890	1678
891	1678
1600	1678
1601	1678
1602	1678
895	1678
896	1678
897	1678
898	1678
899	1678
1603	1678
901	1678
902	1678
903	1678
1604	1678
905	1678
1605	1678
907	1678
908	1678
909	1678
910	1678
1606	1678
1607	1678
1608	1678
914	1678
915	1678
916	1678
917	1678
1609	1678
919	1678
1610	1650
1611	1678
1612	1678
923	1678
1613	1678
1614	1678
1615	1678
1616	1678
1617	1678
929	1678
930	1678
1618	1684
1619	1684
1620	1684
1621	1656
1622	1656
1623	1656
1624	1656
1625	1656
1626	1656
1627	1656
1628	1656
1629	1656
1630	1656
1631	1656
1632	1654
1633	1654
1634	1654
1635	1654
